barcode,name,manufacturld,description,unitQty,Quantity,bIsWeighted,QtyInPackage,ItemPrice,AmountInStock
7296073216278,פפריקה מרוקאית,,פפריקה מרוקאית,גרמים,90,0,0,8.8,50
7296073216285,פפריקה מתוקה,,פפריקה מתוקה,גרמים,400,0,0,22.8,29
7296073216292,פפריקה חריפה,,פפריקה חריפה,גרמים,80,0,0,4.7,97
7296073216308,פפריקה חריפה,,פפריקה חריפה,גרמים,100,0,0,9.5,97
7296073216315,מלח לימון,,מלח לימון,גרמים,100,0,0,6.6,94
7296073216322,מלח לימון,,מלח לימון,גרמים,170,0,0,9.8,81
7296073216339,מלח לימון,,מלח לימון,גרמים,700,0,0,22.7,25
7296073218159,תיבול לקציצות,,תיבול לקציצות,גרמים,100,0,0,5.6,79
7296073218166,פלפל אנגלי שלם,,פלפל אנגלי שלם,גרמים,25,0,0,6.5,24
7296073218173,תיבול גריל דג,,תיבול גריל דג,גרמים,100,0,0,5.6,82
7296073218234,סוכר חום אורגני,,סוכר חום אורגני,קילוגרמים,1,0,0,10,37
7296073218661,מטליות לרצפה 3יח,,מטליות לרצפה 3יח,יחידה,1,0,0,19.7,41
7296073218753,פתי בר שופרסל 500 גרם,109,פתי בר,גרמים,500,0,0,8.9,96
7296073218807,בישקוטים,,בישקוטים,גרמים,200,0,0,7.2,57
7296073218920,לחם אחיד פרוס שופרסל 750,646,לחם אחיד פרוס,גרמים,750,0,0,6.1,98
7296073219118,אבקת כביסה,,אבקת כביסה,קילוגרמים,2.5,0,0,19.9,18
7296073219255,קפה נמס,,קפה נמס,גרמים,200,0,0,13.9,96
7296073219262,קפה טורקי עם הל,,קפה טורקי עם הל,גרמים,100,0,0,6.3,28
7296073219347,לחם אחיד פרוס750ג שופרסל,648,לחם אחיד פרוס,גרמים,750,0,0,6.1,52
7296073219354,משטח לייבוש כלים,,משטח לייבוש כלים,יחידה,1,0,0,12.9,78
7296073219606,כדורי דגנים,,כדורי דגנים,גרמים,500,0,0,12.9,32
7296073219675,פלפל שחור גרוס,,פלפל שחור גרוס,גרמים,80,0,0,9.7,26
7296073219880,פודינג שוקולד,,פודינג שוקולד,גרמים,95,0,0,4.5,37
7296073219897,פודינג וניל,,פודינג וניל,גרמים,80,0,0,4.5,8
7296073219903,ג'לי פטל,,ג'לי פטל,גרמים,85,0,0,5,27
7296073219927,ג'לי תות,,ג'לי תות,גרמים,85,0,0,5,14
7296073219941,חטיף דגנים שוקו+שוק23*6ג,103,חטיף דגנים,גרמים,138,0,0,9.9,90
7296073219958,חט.דגנים שוקו+מריר23*6ג,103,חטיף דגנים,גרמים,138,0,0,9.9,7
7296073220008,ממתיק סוכרלוז 100 שקיות,338,ממתיק סוכרלוז,גרמים,100,0,0,14.9,64
7296073220022,אבקת קקאו,,אבקת קקאו,גרמים,150,0,0,7.5,1
7296073220275,ופל שוקולד שופרסל500ג,714,ופל טעם שוקולד,גרמים,500,0,0,8.9,12
7296073220282,ופלים לימון שופרסל500גר,715,ופל טעם לימון,גרמים,500,0,0,8.9,59
7296073221319,"כף קרם 100 יח,' 2 גרם",604,כפות חד פעמיות,יחידה,1,0,0,8.9,60
7296073221326,"כפית קרם 100 יח,' 1.4גרם",604,"מארז כפיות ח""פ",יחידה,1,0,0,8.9,22
7296073221333,"מזלג קרם 100 יח,' 2 גרם",604,"מזלגות קרם ח""פ",יחידה,1,0,0,8.9,32
7296073221340,"סכין קרם 100 יח,' 2 גרם",604,סכינים עבים קרם,יחידה,1,0,0,8.9,93
7296073221791,ופל אגוזים 400 גרם,714,ופל אגוזים,גרמים,400,0,0,8.9,70
7296073222200,פסטרמה הודו על גחלים שופ,96,פסטרמה הודו,גרמים,300,0,0,18.9,71
7296073222255,סלמי מעושן שופרסל 400 גר,720,סלמי מעושן,גרמים,400,0,0,16.9,46
7296073222262,קבנוס שופרסל 100 גרם,720,קבנוס,גרמים,100,0,0,7.9,19
7296073222279,נקניקיות וינר שופרסל 1קג,720,נקניקיות וינר,קילוגרמים,1,0,0,21.9,56
7296073222309,ג'חנון קפוא שופרסל 650 ג,231,ג'חנון קפוא שופר,גרמים,650,0,0,12.9,24
7296073222316,ג'חנון אפוי שופרסל 650ג,231,ג'חנון אפוי שופר,גרמים,650,0,0,14.9,53
7296073222323,מלווח קפוא שופרסל700ג,231,מלווח קפוא שופרס,גרמים,700,0,0,10.9,92
7296073223009,שמן זית,,שמן זית,מיליליטרים,750,0,0,29.9,2
7296073224006,מזון חתולים,,מזון חתולים,גרמים,400,0,0,6.9,35
7296073224013,מזון חתולים,,מזון חתולים,גרמים,400,0,0,6.9,71
7296073224037,מזון כלבים,,מזון כלבים,גרמים,400,0,0,6.8,47
7296073224044,מזון לכלב,,מזון לכלב,גרמים,400,0,0,6.8,25
7296073224051,מזון כלבים,,מזון כלבים,גרמים,400,0,0,6.8,84
7296073224204,שמן זית,,שמן זית,ליטרים,1,0,0,39.9,44
7296073224228,"דבש טבעי שופרסל 1 ק""ג",631,דבש טבעי,קילוגרמים,1,0,0,38.9,68
7296073224525,קוואקר אורגני,,קוואקר אורגני,גרמים,500,0,0,10.9,8
7296073224549,זרעי פשתן,,זרעי פשתן,גרמים,500,0,0,10,40
7296073224556,קוואקר אורג.עבה,,קוואקר אורג.עבה,גרמים,500,0,0,10.9,73
7296073224563,סלט טחינה שופרסל 400 גרם,801,סלט טחינה,גרמים,400,0,0,9.9,48
7296073224570,חומוס אסלי שופרסל 400גרם,801,חומוס אסלי,גרמים,400,0,0,9.9,22
7296073224587,כרוב אדום שופרסל 400 גרם,801,סלט כרוב אדום,גרמים,400,0,0,9.9,67
7296073224594,סלט חציל במיונז שופר400ג,801,סלט חצילים מיונז,גרמים,400,0,0,9.9,69
7296073224600,"חומוס שופרסל 1 ק""ג",801,סלט חומוס,קילוגרמים,1,0,0,10,46
7296073224693,ביציםM שופרסל 12,,ביציםM שופרסל 12,יחידה,1,0,0,10.4,20
7296073224709,ביציםL שופרסל 12,,ביציםL שופרסל 12,יחידה,1,0,0,11.3,65
7296073224815,מרכך מרוכז כחול,,מרכך מרוכז כחול,ליטרים,1,0,0,10.9,66
7296073224822,מרכך מרוכז ורוד,,מרכך מרוכז ורוד,ליטרים,1,0,0,10.9,37
7296073224839,מרכך מרוכז לבן,,מרכך מרוכז לבן,ליטרים,1,0,0,10.9,84
7296073224846,מרכך מרוכז סגול,,מרכך מרוכז סגול,ליטרים,1,0,0,10.9,13
7296073224891,אפונה ירוקה קפואה שופרסל,96,אפונה ירוקה,גרמים,800,0,0,13.9,11
7296073225010,ריבועי דגנים+קינמון500גר,853,ריבועי דגנים,גרמים,500,0,0,12.9,16
7296073225072,לחמניות שופרסל 75*6 גרם,645,לחמניות 6 יחידות,גרמים,450,0,0,8.9,50
7296073225249,גרעין חמניה לא תוספת מלח,1044,גרעין חמניה,גרמים,200,0,0,6.8,2
7296073225256,גרעין חמנייה קליית עפולה,1044,גרעין חמנייה,גרמים,200,0,0,6.8,59
7296073225461,פיצה מרגריטה 360גרם,193,פיצה מרגריטה,גרמים,360,0,0,13.9,89
7296073225478,פיצה מרגריטה עם זיתים360,193,פיצה עם זיתים,גרמים,360,0,0,13.9,68
7296073225492,רוטב עגבני.מרוכז22% 260ג,914,רוטב עגבניות,גרמים,260,0,0,3.1,72
7296073225508,כוס שתיה חמה גדולה 300מל,604,כוסות קפה גדולות,יחידה,1,0,0,12.9,60
7296073225515,"מכסים לכוסות קפה ח""פ 50",604,מכסים לכוסות קפה,יחידה,1,0,0,4.9,83
7296073225560,"ופלים שוקולד ללת""ס200גרם",714,ופל שוקולד ללתס,גרמים,200,0,0,6.9,36
7296073225744,חצילים על האש שופרסל400ג,801,סלט חצילים,גרמים,400,0,0,9.9,29
7296073225751,חציל בטחינה 400 גרם,801,סלט חציל בטחינה,גרמים,400,0,0,9.9,41
7296073225768,סלט מטבוחה שופרסל 400גרם,801,סלט מטבוחה,גרמים,400,0,0,9.9,17
7296073225775,רצועות סלק שופרסל 400גרם,801,סלט סלק שופרסל,גרמים,400,0,0,9.9,63
7296073226291,חיתולים שופרסל,,חיתולים שופרסל,יחידה,1,0,0,29.9,62
7296073226307,חיתולים שופרסל,,חיתולים שופרסל,יחידה,1,0,0,29.9,25
7296073226314,חיתולים שופרסל,,חיתולים שופרסל,יחידה,1,0,0,29.9,37
7296073226321,חיתולים שופרסל,,חיתולים שופרסל,יחידה,1,0,0,29.9,13
7296073226338,חיתולים שופרסל,,חיתולים שופרסל,יחידה,1,0,0,29.9,52
7296073226529,וופל קוביות שוקולד 250גר,346,וופל קוביות,גרמים,250,0,0,10.8,23
7296073226543,אורגנו תבלין,,אורגנו תבלין,גרמים,40,0,0,8.7,59
7296073226680,חט.דגנים שוק.חלב+ביסקויט,103,חטיף דגנים,גרמים,138,0,0,9.9,28
7296073226970,סלט חומוס+טחינה שופר400ג,801,חומוס עם טחינה,גרמים,400,0,0,9.9,62
7296073226987,סלט חומוס+מסבחה שופר400ג,801,חומוס עם מסבחה,גרמים,400,0,0,9.9,28
7296073229650,סירופ טעם שוקולד,,סירופ טעם שוקולד,גרמים,600,0,0,11.5,55
7296073229667,סירופ טעם מייפל,,סירופ טעם מייפל,גרמים,600,0,0,11.5,92
7296073229674,לינגויני שופרסל 500 גרם,604,לינגויני,גרמים,500,0,1,4.9,96
7296073229681,12ביצים אורגניות+Mאומגה3,495,12ביצים אורגניות,יחידה,1,0,0,24.9,3
7296073230021,מנקה רצפות כחול 2 ליטר,974,מנקה רצפות כחול,ליטרים,2,0,0,10,28
7296073230038,מנקה רצפות ורוד 2 ליטר,974,מנקה רצפות,ליטרים,2,0,0,10,33
7296073230045,מנקה רצפות סגול 2 ליטר,974,מנקה רצפות,ליטרים,2,0,0,10,81
7296073230106,"סלט תפו""א שופרסל 400 גרם",1013,"סלט תפו""א",גרמים,400,0,0,9.9,7
7296073230113,לפתן פירות בסירופ קל225ג,604,לפתן פירות,גרמים,225,0,0,4.5,92
7296073230410,כוס שתיה חמה,,כוס שתיה חמה,יחידה,1,0,0,8.9,40
7296073230441,כפיות שקופות עבות במיוחד,604,כפיות שקופות,יחידה,1,0,0,9.9,26
7296073230465,סכין שקוף עבה במיוחד 50י,604,סכינים שקופים,יחידה,1,0,0,9.9,9
7296073230489,מזלג שקוף עבה במיוחד 50י,604,מזלגות שקופים,יחידה,1,0,0,9.9,69
7296073230632,דגני טבעות דבש 500 גרם,203,טבעות דבש,גרמים,500,0,0,12.9,17
7296073230649,קפה שחור שופרסל 120*2גרם,991,קפה שחור 2 יח,גרמים,240,0,0,10,80
7296073230656,מגבות נייר שופרסל 6 גל.,1041,מגבות נייר,מטרים,63,0,0,9.9,50
7296073230663,מגבות נייר שופרסל 8 גל.,1041,מגבות נייר,מטרים,84,0,0,12.9,10
7296073230885,גלילי ופל במלוי אגוז100ג,715,גלילי וופל,גרמים,100,0,1,4.9,2
7296073230892,כוסות שתייה,,כוסות שתייה,יחידה,1,0,0,13.9,80
7296073231240,חט.פריכיות שוקו חלב18*5ג,350,חטיף פריכיות,גרמים,90,0,1,9.9,93
7296073231295,מרכ.כביסה כחול שופרסל 4ל,400,מרכך כביסה,ליטרים,4,0,1,15.9,27
7296073231547,חלב 1% בקרטון שופרסל 1ל,680,חלב 1% קרטון 1ל',ליטרים,1,0,1,5.3,54
7296073231554,חלב 3% בקרטון שופרסל 1ל,680,חלב 3% קרטון 1ל',ליטרים,1,0,1,5.5,93
7296073231561,"שמנת להקצפה 38% 250מ""ל",680,שמנת להקצפה 38%,מיליליטרים,250,0,1,5.8,1
7296073231578,שוקו בקרטון שופרסל 1 ל',680,שוקו קרטון 1ליטר,ליטרים,1,0,1,8.9,27
7296073232124,גב.פרמז'ן קשה27%שופר200ג,604,משולש פרמז'ן,גרמים,200,0,1,23.9,32
7296073232377,חלב1% נטול לקטוז גרין1ל,688,חלב נטול לקטוז,ליטרים,1,0,1,7.9,79
7296073232391,"סוכר לבן שופרסל 1 ק""ג",220,סוכר לבן,קילוגרמים,1,0,1,4.5,2
7296073232445,משקה חלב מועשר 3% 1 ליטר,680,משקה חלב מועשר3%,ליטרים,1,0,1,6.9,72
7296073235613,מלית תמרים 450 גרם,505,מלית תמרים,גרמים,450,0,1,5.4,54
7296073236153,עגב.חתוכות אורגנ.גרין400,615,עגבניות חתוכות,גרמים,400,0,1,4.9,56
7296073236160,עגב.שלמות אורג.גרין400גר,615,עגבניות שלמות,גרמים,400,0,1,4.9,20
7296073236597,דייסת קורנפלור וניל 200ג,312,דייסת קורנפלור,גרמים,200,0,1,9.9,30
7296073236603,"שמנת לבישול 15% 250 מ""ל",688,שמנת לבישול 15%,מיליליטרים,250,0,1,6.5,91
7296073236818,גרנולה טו גו פירות יבש90,96,גרנולה טו גו,גרמים,90,0,1,5.9,64
7296073236887,סלט גזר מרוקאי 400 גרם,801,סלט גזר מרוקאי,גרמים,400,0,1,9.9,48
7296073237525,קוקטייל פירות בסירופ קל,114,קוקטייל פירות,גרמים,820,0,1,8.9,49
7296073237631,שוק.מריר 81% 100 גרם,908,שוקולד מריר 81%,גרמים,100,0,1,9.9,2
7296073237655,שוק.מריר 72% קקאו 100 גר,1015,שוקולד מריר 72%,גרמים,100,0,1,9.9,61
7296073237662,שוק72%. מריר תפוז 100גרם,908,שוקולד מריר תפוז,גרמים,100,0,1,9.9,1
7296073238355,ספוג עיסוי שופרסל,1013,ספוג עיסוי,יחידה,1,0,1,9.9,24
7296073238379,זוג ספוגים דו צצדים,1013,זוג ספוגים,יחידה,1,0,1,9.9,15
7296073238386,זוג ספוגים שופרסל,1013,זוג ספוגים,יחידה,1,0,1,9.9,7
7296073238393,רצועות ליפה שופרסל,1013,רצועות ליפה,יחידה,1,0,1,14.9,87
7296073238416,רצועות עיסוי שופרסל,1013,רצועות עיסוי,יחידה,1,0,1,14.9,14
7296073238447,כדורי רחצה 3 יח,1013,כדורי רחצה 3 יח,יחידה,1,0,1,9.9,11
7296073238584,מטען מיקרומUSB לבית,851,מטען מיקרומUSB,יחידה,1,0,1,15,14
7296073238614,פינצטה צבעונית יח,199,פינצטה צבעונית,יחידה,1,0,1,19.9,37
7296073238713,קוצץ ציפורניים גדול יח,199,קוצץ ציפורניים,יחידה,1,0,1,14.9,45
7296073238744,קוצץ ציפורניים קטן יח,199,קוצץ ציפורניים,יחידה,1,0,1,9.9,13
7296073238966,מבריק מלבני 4 שלבים יח,199,מבריק מלבני,יחידה,1,0,1,19.9,33
7296073238980,פצירה מתקפלת לתיק יח,199,פצירה מתקפלת,יחידה,1,0,1,14.9,23
7296073239017,מכשיר טרימר להסרת שיער,96,מכשיר טרימר,יחידה,1,0,1,49.9,19
7296073239031,מספריים מט אל חלד יח,199,מספריים מט,יחידה,1,0,1,39.9,27
7296073239116,מספריים לשיער יח,199,מספריים לשיער,יחידה,1,0,1,39.9,78
7296073239208,צבת אל חלד לעור יח,199,צבת אל חלד,יחידה,1,0,1,49.9,8
7296073239239,"כוס שתיה חמה 240מ""ל 50יח",96,כוסות שתיה חמה,יחידה,1,0,1,10.9,8
7296073239956,כוס שתיה חמה אספרסו120מל,96,כוסות שתיה חמה,יחידה,1,0,1,5.9,14
7296073239963,פיצה מרגריטה בצק עבה,1013,פיצה בצק עבה,גרמים,390,0,1,15.9,49
7296073240204,"40יח' כוס יהלום 240מ""ל",604,כוסות יהלום,יחידה,1,0,1,8.9,4
7296073240853,"ופלים שוקולד 1 ק""ג",715,ופלים שוקולד,קילוגרמים,1,0,1,15.5,74
7296073241119,קרואסונים מילוי שוק50*6ג,693,קרואסונים 6 יח,גרמים,300,0,1,13.5,57
7296073241324,אננס פרוסות 850 גרם,115,אננס פרוסות,גרמים,850,0,1,8.9,63
7296073241522,ממחטות אף 100*5 יח,1041,ממחטות אף 5 יח,יחידה,1,0,1,11.9,44
7296073241539,ממחטות אף בקופסא 100 יח,1041,ממחטות אף בקופסא,יחידה,1,0,1,8.9,33
7296073241935,נייר טואלט סופר דיל 48גל,1040,נ.טואלט סופר דיל,מטרים,860,0,1,39.9,33
7296073242581,מארז סיכות תיקתק,1013,סיכן ראש,יחידה,1,0,1,9.9,65
7296073242598,8 גומיות שופרסל,1013,סט גומיות,יחידה,1,0,1,8.9,29
7296073242635,כוסות שתיה קרה מעוטר כסף,604,כוסות שתייה,יחידה,1,0,1,9.9,48
7296073243052,מראת כיס מרובעת,1013,מראה,יחידה,1,0,1,13.9,52
7296073243076,"12כ.שתיה חמה 240מ""ל+מכסה",604,כוסות קפה + מכסה,יחידה,1,0,1,5.9,20
7296073243359,ביצים M שופרסל 12 יחידות,401,ביצים 12יחידות M,יחידה,1,0,1,10.4,43
7296073243366,ביצים L שופרסל 12 יחידות,401,ביצים 12 יחידותL,יחידה,1,0,1,11.3,56
7296073243397,ביצים M שופרסל 12 יחידות,97,ביצים 12יחידות M,יחידה,1,0,1,10.4,49
7296073243403,ביצים L שופרסל 12 יחידות,97,ביצים 12יחידות L,יחידה,1,0,1,11.3,81
7296073243731,ריבת חלב שופרסל 400 גרם,694,ריבת חלב שופרסל,גרמים,400,0,1,12.8,58
7296073244769,"סוכר חום דמררה צנצ. 1ק""ג",784,סוכר חום דמררה,קילוגרמים,1,0,1,9.9,48
7296073244875,טחינה גולמית 500 גרם,96,טחינה גולמית,גרמים,500,0,1,10,64
7296073244899,טחינה מתובלת 500 גרם,96,טחינה מתובלת,גרמים,500,0,1,10,79
7296073244905,טחינה משומשום מלא 500גרם,96,טחינה שומשום מלא,גרמים,500,0,1,10,3
7296073246053,כרובית קפואה 800 גרם,902,כרובית קפואה,גרמים,800,0,1,19.9,78
7296073246060,פולי סויה בקליפה 450 גרם,1013,פולי סויה,גרמים,450,0,1,11.9,81
7296073246084,פולי סויה בקליפה 1 קג,1013,פולי סויה 1קג,גרמים,1000,0,1,19.7,70
7296073246633,פרוסות אננס בסירופ קל227,115,פרוסות אננס,גרמים,227,0,1,3.9,11
7296073246640,חתיכות אננס בסירופ קל227,115,חתיכות אננס,גרמים,227,0,1,3.9,43
7296073247500,רביולי גבינה 300 גרם,883,רביולי גבינה,גרמים,300,0,1,12.9,85
7296073247517,רביולי בטטה 300 גרם,883,רביולי בטטה,גרמים,300,0,1,12.9,96
7296073248309,"בקבוק גדול שלישיה 250 מ""",157,בקבוק גדול,יחידה,1,0,1,14.9,24
7296073248323,בקבוק מעוצב עם ידיות,121,בקבוק מעוצב,יחידה,1,0,1,12.9,35
7296073248408,זוג מוצצי סיליקון +0,142,זוג מוצצי,יחידה,1,0,1,21.9,1
7296073248477,55 צימרוני שסתום לתינוק,168,צימרוני שסתום,יחידה,1,0,1,4.9,1
7296073248514,זוג מוצצי סיליקון +6,142,זוג מוצצי,יחידה,1,0,1,21.9,2
7296073248521,זוג מוצצים סיליקון +0,142,זוג מוצצים,יחידה,1,0,1,21.9,9
7296073248552,זוג מוצציסיליקון לילה+6,142,זוג מוצצים,יחידה,1,0,1,21.9,38
7296073248668,30 פדים להנקה,156,פדים להנקה,יחידה,1,0,1,10,65
7296073254096,טונה במי מלח 160*4 גרם,289,טונה במי מלח 4יח,גרמים,640,0,1,19.9,12
7296073254102,טונה בשמן סויה 160*4 גרם,289,טונה בשמן 4 יח,גרמים,640,0,1,19.9,64
7296073254126,נתחי טונה בשמן צמחי160ג,96,נתחי טונה בשמן,גרמים,160,0,1,5.7,84
7296073254133,"שמן זית פרימיום 750 מ""ל",262,שמן זית פרימיום,מיליליטרים,750,0,1,35.9,30
7296073254256,ערמונים אורגניים גרין100,117,ערמונים אורגניים,גרמים,100,0,1,7.9,99
7296073254263,מיני פיצה מרגריטה  6יח,1013,פיצות אישיות,גרמים,480,0,1,19.9,3
7296073254270,"אל סבון ירוק 500*3 מ""ל",1013,אל סבון נוזלי3יח,ליטרים,1.5,0,1,10,21
7296073254522,אל סבון יסמין שופרסל 1 ל,282,אל סבון שופרסל,ליטרים,1,0,1,9.9,95
7296073259916,שוקו.לבן שברי עוגיות100ג,266,שוקולד לבן,גרמים,100,0,1,5,13
7296073261155,קסמי אוזניים פלסטיק400יח,179,קסמי אוזניים,יחידה,1,0,1,10.9,82
7296073261162,300 קסמי אוזניים פלסטיק,179,קסמי אוזניים,יחידה,1,0,1,8.5,68
7296073261179,200 קסמי אוזניים פלסטיק,179,קסמי אוזניים,יחידה,1,0,1,6.5,98
7296073261186,100 קסמי אוזניים שקית,179,קסמי אוזניים,יחידה,1,0,1,2,84
7296073261193,קסמי אוזניים מעץ שופרסל,179,קיסמי אוזניים,יחידה,1,0,1,2,29
7296073261223,פדים להסרת איפור 80 יח,179,פדים להסרת איפור,יחידה,1,0,1,7.5,92
7296073261384,"אל סבון  מעורב 500*3 מ""ל",1013,אל סבון נוזלי3יח,ליטרים,1.5,0,1,10,72
7296073261551,קוקטייל פירות טרופי850ג,965,קוקטייל פירות,גרמים,850,0,1,9.3,87
7296073262008,עוגות אישיות קרם שוקו350,978,עוגות אישיות,גרמים,350,0,1,11.9,19
7296073262015,עוגות אישיות קרם חלב350ג,978,עוגות אישיות,גרמים,350,0,1,11.9,33
7296073262909,תרסיס שמן קנול.ללא גז150,187,תרסיס שמן קנולה,מיליליטרים,150,0,1,10,9
7296073262916,תרסיס שמן זית כתית 150מל,187,תרסיס שמן זית,מיליליטרים,150,0,1,10,48
7296073263173,אבקת כביסה בייבי 2.5 קג,400,אבקת כביסה בייבי,קילוגרמים,2.5,0,1,19.9,14
7296073263517,שקיות אוכל שופרסל 150*2,207,שקיות אוכל זוג,יחידה,1,0,1,10.9,25
7296073263845,קינואה שופרסל 500 גרם,452,קינואה שופרסל,גרמים,500,0,1,10,85
7296073263913,לפתן ליצ'י שופרסל 567 גר,482,לפתן ליצ'י,גרמים,567,0,1,6.9,49
7296073265184,שקית אשפה ריחנית גדולה,400,שקיות אשפה,יחידה,1,0,1,19.9,91
7296073265344,חלב נטול לקטוז3%גרין 1ל,688,חלב נטול לקטוז,ליטרים,1,0,1,7.9,7
7296073265351,ספגטי ללא גלוטן גרין400ג,194,ספגטי ללא גלוטן,גרמים,400,0,1,9.9,62
7296073265368,פנה ללא גלוטן גרין400גר,194,פנה ללא גלוטן,גרמים,400,0,1,9.9,89
7296073266112,מפות שולחן מניילון 8 יח,604,מפות שולחן 8 יח,יחידה,1,0,1,9.9,60
7296073266266,קוקטייל בסירופ קל 113*4ג,138,קוקטייל פירות,גרמים,452,0,1,9.9,34
7296073266303,"רסק תפוחי עץ ללת""ס113*4ג",138,רסק תפוחי עץ,גרמים,452,0,1,9.9,89
7296073266976,חטיף בוטנים ללא גלוטן80ג,819,חטיף בוטנים,גרמים,80,0,1,4,44
7296073266990,מחית תפוחי עץ שופרסל190ג,1013,מחית תפוחי עץ,גרמים,190,0,1,4.9,55
7296073267003,"מחית תפו""ע ובננה 190גרם",1013,"מחית תפו""ע ובננה",גרמים,190,0,1,4.9,44
7296073267010,מחית סלט פירות שופרסל190,96,מחית סלט פירות,גרמים,190,0,1,4.9,53
7296073267188,צמר גפן רפואי 100 גרם,188,צמר גפן רפואי,גרמים,100,0,1,6.9,35
7296073267195,צמר גפן רפואי שופרס100*2,188,זוג צמר גפן,גרמים,200,0,1,11.9,15
7296073268925,נייר טואלט 16 גליל כפול,1041,נייר טואלט,מטרים,573,0,1,29.9,70
7296073270157,לקט הכפר 400גרם,916,לקט הכפר,גרמים,400,0,1,9.9,6
7296073270287,תבנית אלומיניום אינגליש,604,תבניות אינגליש,יחידה,1,0,1,12.9,20
7296073270294,תבנית אלומיניום מוארכת 9,604,תבניות מלבניות,יחידה,1,0,1,12.9,83
7296073270300,תבנית אלומיניום קטנה 15י,604,תבניות אלומיניום,יחידה,1,0,1,12.9,55
7296073270317,תבנית אלומיניום עגולה 7,604,תבניות עגולות,יחידה,1,0,1,12.9,28
7296073270324,תבנית אלומיניום גדולה 7י,604,תבניות אלומיניום,יחידה,1,0,1,12.9,76
7296073270331,תבנית אלומיניום ענקית 5י,604,תבניות ענקיות,יחידה,1,0,1,12.9,97
7296073270348,תבנית אלומיניום קטנה 10י,604,תבניות קטנות,יחידה,1,0,1,12.9,56
7296073270423,מיכל 1 ליטר 5 יחידות,604,מיכל 1 ליטר,יחידה,1,0,1,9.9,90
7296073270430,מיכל 2 ליטר 4יחידות,604,מיכל 2 ליטר,יחידה,1,0,1,9.9,81
7296073270973,לחם אחיד פרוס שופרסל 750,411,לחם אחיד פרוס,גרמים,750,0,1,6.1,36
7296073270980,"ופל לימון ללת""ס 200גרם",714,ופל לימון,גרמים,200,0,1,6.9,36
7296073271550,ממרח עגבניות מיובשות190ג,195,ממרח עגבניות,גרמים,190,0,1,10.9,76
7296073271574,ממרח זיתים שחורים 190גרם,195,ממרח זיתים,גרמים,190,0,1,10.9,69
7296073272496,נייר טואלט שופרסל 32 גל,1041,נייר טואלט 32גל,מטרים,573,0,1,29.9,20
7296073273349,"עוגיות בוטנים כשל""פ400ג",96,עוגיות בוטנים,גרמים,400,0,1,17.9,92
7296073273851,סט 2 מפות אל בד מודפס270,604,מפות אל בד,יחידה,1,0,1,12.9,99
7296073274421,קולה דיאט שופרסל 1.5ליטר,229,קולה דיאט שופרסל,ליטרים,1.5,0,1,4.3,22
7296073274445,קולה דיאט שופרסל 1.5*4 ל,229,קולה דיאט שופרסל,ליטרים,6,0,1,15.9,13
7296073274957,חמאת בוטנים גרין 510 גרם,556,חמאת בוטנים,גרמים,510,0,1,11.9,98
7296073275114,גבינה גאודה פרוס שופר150,185,גבינה גאודה,גרמים,150,0,1,16.9,51
7296073275152,שלישיית רדידי אלומיניום,604,רדיד אלומיניום,מטרים,22,0,1,12.9,65
7296073277248,מגבונים ללא בישום 64*5יח,425,מגבונים לחים 5יח,יחידה,1,0,1,18.9,69
7296073277255,מגבונים לחים 72*6 יח,425,מגבונים לחים 6יח,יחידה,1,0,1,18.9,52
7296073277262,מגבונים לחים 72 יח,1013,מגבונים לחים,יחידה,1,0,1,4.9,53
7296073277484,כפפות לטקס M 100 יחידות,96,כפפות לטקס M,יחידה,1,0,1,34.9,11
7296073281696,מגבוני נ.טואלט לילד,96,"מגבוני נ""ט לילד",יחידה,1,0,1,9.8,98
7296073281702,מגבוני נ.טואלט למבוגרים,426,מגבונ.נייר טואלט,יחידה,1,0,1,9.9,54
7296073281849,שמפו לשיער רגיל 750מל,215,שמפו לשיער רגיל,מיליליטרים,750,0,1,16.9,78
7296073281863,שמפו לשיער מוחלק שופרסל,215,שמפו לשיער מוחלק,מיליליטרים,750,0,1,16.9,27
7296073281894,מרכך לשיער מוחלק 750מל,215,מרכך שופרסל,מיליליטרים,750,0,1,16.9,3
7296073281931,"מסכה לשיער מוחלק 500 מ""ל",215,מסכה לשיער יבש,מיליליטרים,500,0,1,20,35
7296073282563,אטבי כביסה איכותיים 36יח,96,אטבי כביסה,יחידה,1,0,1,14.9,65
7296073283829,מיקס פירות טרופי קפוא 30,120,מיקס פירות טרופי,גרמים,300,0,1,16.9,21
7296073284499,"מסיר לק עם משאבה 160 מ""ל",272,מסיר לק עם משאבה,מיליליטרים,150,0,1,9.9,9
7296073284970,"משק""ל בטעם אשכוליות1.5ל",402,"משק""ל בטעם אשכול",ליטרים,1.5,0,1,5.5,83
7296073284994,"משק""ל בטעם תפוח 1.5 ליטר",402,"משק""ל בטעם תפוח",ליטרים,1.5,0,1,5.5,89
7296073285021,"משק""ל ט.אשכוליות דיאט1.5",96,"משק""ל אשכוליות",ליטרים,1.5,0,1,5.5,96
7296073285267,"סכין שקוף עבה ח""פ 100 יח",604,סכינים שקופים,יחידה,1,0,1,12.9,16
7296073285274,"מזלג שקוף עבה ח""פ 100 יח",604,מזלגות שקופים,יחידה,1,0,1,12.9,90
