PriceUpdateDate;ItemCode;ItemType;ItemName;ManufacturerName;ManufactureCountry;ManufacturerItemDescription;UnitQty;Quantity;bIsWeighted;UnitOfMeasure;QtyInPackage;ItemPrice;UnitOfMeasurePrice;AllowDiscount;ItemStatus
2018-09-13 12:05;7290000055206;1;גבינה לבנה 5%;;IL;גבינה לבנה 5%;גרמים;250.00;0;100 גרם;0;5.50;2.20;1;1
2018-09-13 12:05;7290000055329;1;משקה יוגורט תות-מלון250ג;תנובה בעמ;IL;משקה יוגורט;גרמים;250.00;0;100 גרם;0;5.40;2.16;1;1
2018-09-13 12:05;7290000055336;1;משקה יוגורט בננ.אפרסק250;תנובה בעמ;IL;משקה יוגורט;גרמים;250.00;0;100 גרם;0;5.40;2.16;1;1
2018-09-13 12:05;7290000055343;1;משקה יוגורט טרופי 250גרם;תנובה בעמ;IL;משקה יוגורט;גרמים;250.00;0;100 גרם;0;5.40;2.16;1;1
2019-06-13 06:41;7290000055350;1;גבינת עמק 28% חריץ במשקל;תנובה;IL;גבינת עמק 28%;קילוגרמים;0.00;1;"ק""ג";1;42.70;42.70;1;1
2015-09-30 05:41;7290000055565;1;שלגונים מצופים 10;גלידות נסטלה;IL;שלגון שוקו בננה;גרמים;600.00;0;100 גרם;0;30.50;5.08;1;1
2019-06-13 06:41;7290000055893;1;חמאה מהדרין 200 גרם;---;IL;חמאה מהדרין;גרמים;200.00;0;100 גרם;0;7.88;3.94;1;1
2018-09-13 12:05;7290000056081;1;פרילי טבע 6 * 200גרם;מחלבת אלון תבור;IL;מארז פרילי טבע;קילוגרמים;1.20;0;"ק""ג";0;21.90;18.25;1;1
2018-09-13 12:05;7290000056272;1;גבינה לבנה 5%;;IL;גבינה לבנה 5%;גרמים;250.00;0;100 גרם;0;5.50;2.20;1;1
2019-06-13 06:41;7290000056845;1;חלב טרי הומוגני3% 1.5ל';תנובה;IL;חלב תנובה 3%;ליטרים;1.50;0;ליטר;0;8.91;5.94;1;1
2021-03-04 19:20;7290000056883;1;יופלה 3% טעמים 150*8גרם;תנובה בעמ;IL;יופלה 8 יח במארז;קילוגרמים;1.20;0;"ק""ג";0;24.90;20.75;1;1
2021-03-04 19:20;7290000056890;1;יופלה אננס/דובד%0 150*8ג;תנובה בעמ;IL;יופלה 0% 8 יח;קילוגרמים;1.20;0;"ק""ג";0;24.90;20.75;1;1
2018-09-13 12:05;7290000056951;1;שמנת לבישול 15%;;IL;שמנת לבישול 15%;מיליליטרים;500.00;0;"100 מ""ל";0;16.20;3.24;1;1
2019-06-13 06:41;7290000056968;1;שמנת38%;;IL;שמנת38%;מיליליטרים;500.00;0;"100 מ""ל";0;12.36;2.47;1;1
2021-03-03 13:30;7290000057088;1;גב.עמק דקדק 28% 200 גרם;תנובה;IL;עמק דק28% 200גרם;גרמים;200.00;0;100 גרם;0;14.90;7.45;1;1
2018-09-13 12:05;7290000057118;1;גבינת עמק פרוסה;;IL;גבינת עמק פרוסה;גרמים;400.00;0;100 גרם;0;20.90;5.23;1;1
2018-09-13 12:05;7290000057132;1;יוגורט תנובה1.5%;;IL;יוגורט תנובה1.5%;גרמים;200.00;0;100 גרם;0;3.20;1.60;1;1
2018-09-13 12:05;7290000057149;1;יוגורט תנובה 3% 200 גרם;מחלבת אלון תבור;IL;יוגורט תנובה 3%;גרמים;200.00;0;100 גרם;0;3.20;1.60;1;1
2018-09-13 12:05;7290000058030;1;8שטוזים משקה תות;;IL;8שטוזים משקה תות;מיליליטרים;800.00;0;"100 מ""ל";0;20.60;2.58;1;1
2017-09-26 10:22;7290000060163;1;אטריות דקות 400 גרם;"אסם השקעות בע""מ";IL;אטריות דקות;גרמים;400.00;0;100 גרם;0;6.90;1.73;1;1
2015-12-29 11:42;7290000060200;1;פתיתים אפויים קוסקוס500ג;"אסם השקעות בע""מ";IL;פתיתים אפויים;גרמים;500.00;0;100 גרם;0;6.90;1.38;1;1
2018-02-20 07:20;7290000060217;1;פסטה מקרוני 7 500 גרם;פסטה זארה;IT;פסטה מקרוני 7;גרמים;500.00;0;100 גרם;0;5.90;1.18;1;1
2018-02-20 07:20;7290000060248;1;פסטה אסם תלתלים 500 גרם;פסטה זארה;IT;פסטה תלתלים;גרמים;500.00;0;100 גרם;0;5.90;1.18;1;1
2016-11-01 10:53;7290000060316;1;ספגטי פרפקטו  500 גרם;פסטה זארה;IT;ספגטי פרפקטו;גרמים;500.00;0;100 גרם;0;6.90;1.38;1;1
2016-11-01 10:53;7290000060323;1;ספגטיני פרפקטו 500 גרם;פסטה זארה;UG;ספגטיני פרפקטו;גרמים;500.00;0;100 גרם;0;6.90;1.38;1;1
2016-11-01 10:53;7290000060330;1;ספירלי פרפקטו 500 גרם;פסטה זארה;IT;ספירלי פרפקטו;גרמים;500.00;0;100 גרם;0;6.90;1.38;1;1
2017-06-05 10:22;7290000060415;1;לזניה פרפקטו 500 גרם;פסטה לנסי;IT;לזניה פרפקטו;גרמים;500.00;0;100 גרם;0;14.40;2.88;1;1
2016-11-01 10:53;7290000060538;1;פרפקטו צדפים 500 גרם;פסטה זארה;IT;פרפקטו צדפים;גרמים;500.00;0;100 גרם;0;6.90;1.38;1;1
2018-02-20 07:20;7290000060781;1;פסטה מסולסלת אסם 500 גרם;פסטה זארה;IT;פסטה מסולסלת;גרמים;500.00;0;100 גרם;0;5.90;1.18;1;1
2018-02-20 07:20;7290000060828;1;פסטה קרניים בינוניות500ג;פסטה זארה;IT;פסטה קרניים;גרמים;500.00;0;100 גרם;0;5.90;1.18;1;1
2018-02-20 07:22;7290000060842;1;פסטה צדפים גדולים 500 גר;פסטה זארה;IT;פסטה צדפים אסם;גרמים;500.00;0;100 גרם;0;5.90;1.18;1;1
2018-02-20 07:20;7290000060859;1;פסטה צדפים אסם 500 גרם;פסטה זארה;IT;פסטה צדפים;גרמים;500.00;0;100 גרם;0;5.90;1.18;1;1
2018-02-20 07:20;7290000060880;1;פסטה ספגטי מס 8 אסם 500ג;פסטה זארה;IT;ספגטי מס' 8;גרמים;500.00;0;100 גרם;0;5.90;1.18;1;1
2015-12-29 11:42;7290000060903;1;פתיתים אפויים אורז 500 ג;"אסם השקעות בע""\מ";IL;פתיתים אפויים;גרמים;500.00;0;100 גרם;0;6.90;1.38;1;1
2017-09-26 10:22;7290000060958;1;אטריות בינוניות 400 גרם;"אסם השקעות בע""\מ";IL;אטריות בינוניות;גרמים;400.00;0;100 גרם;0;6.90;1.73;1;1
2017-09-26 10:22;7290000060965;1;אטריות רחבות 400 גרם;"אסם השקעות בע""\מ";IL;אטריות רחבות;גרמים;400.00;0;100 גרם;0;6.90;1.73;1;1
2017-09-26 10:22;7290000060972;1;אטריות דקיקות אסם 400 גר;פסטה זארה;IT;אטריות דקיקות;גרמים;400.00;0;100 גרם;0;6.90;1.73;1;1
2015-12-29 11:42;7290000061061;1;קרקר בטעם בצל 250 גרם;"אסם השקעות בע""\מ";IL;קרקר בטעם בצל;גרמים;250.00;0;100 גרם;0;9.90;3.96;1;1
2017-08-01 07:08;7290000061108;1;"רוטב טריאקי אסם 290 מ""ל";"אסם השקעות בע""\מ";IL;רוטב טריאקי;מיליליטרים;290.00;0;"100 מ""ל";0;9.90;3.41;1;1
2015-09-30 05:44;7290000061245;1;עוג.שוקוצ'יפס ממולאות220;"אסם השקעות בע""\מ";IL;עוגיות ש.צ'יפס;גרמים;220.00;0;100 גרם;0;10.60;4.82;1;1
2018-03-06 07:42;7290000061283;1;שקדי מרק 400 גרם25%+חינם;"אסם השקעות בע""\מ";IL;שקדי מרק;גרמים;500.00;0;100 גרם;0;10.90;2.18;1;1
2015-12-29 11:42;7290000061450;1;פתיתים אפויים 3צבעים500ג;"אסם השקעות בע""\מ";IL;פתיתים אפויים;גרמים;500.00;0;100 גרם;0;6.90;1.38;1;1
2021-03-01 16:30;7290000061764;1;נסקפה רד מאג 200 גרם;נסטלה;ES;נסקפה רד מאג;גרמים;200.00;0;100 גרם;0;19.90;9.95;1;1
2015-09-30 05:45;7290000062952;1;מיני קרוטונים מתובל 250ג;עינת תעשיות;IL;מיני קרוטונים;גרמים;250.00;0;100 גרם;0;13.90;5.56;1;1
2017-09-26 10:22;7290000063096;1;קטשופ בקב.לחיץ 750*2 גרם;"אסם השקעות בע""\מ";IL;קטשופ זוג;קילוגרמים;1.50;0;"ק""ג";0;19.90;13.27;1;1
2014-07-01 06:58;7290000063102;1;קמח תופח מאליו 350 גרם;"אסם השקעות בע""\מ";IL;קמח תופח מאליו;גרמים;350.00;0;100 גרם;0;4.90;1.40;1;1
2017-02-07 16:32;7290000063133;1;שקדי מרק רכיבים טבעי100ג;"אסם השקעות בע""מ";IL;שקדי מרק אסם;גרמים;100.00;0;100 גרם;0;5.80;5.80;1;1
2018-03-06 06:09;7290000063140;1;שקדי מרק רכיבים טבעי400ג;"אסם השקעות בע""מ";IL;שקדי מרק אסם;גרמים;400.00;0;100 גרם;0;10.90;2.73;1;1
2017-02-07 16:32;7290000063157;1;"קמח תופח מאליו 1 ק""ג";"אסם השקעות בע""\מ";IL;קמח תופח מאליו;קילוגרמים;1.00;0;"ק""ג";0;8.90;8.90;1;1
2017-08-01 07:09;7290000063294;1;סירופ ויטמינצ'יק ענבים2ל;בית-השיטה עסיס תעשיות מז;IL;ויטמינצ'יק ענבים;ליטרים;2.00;0;ליטר;0;23.90;11.95;1;1
2017-08-01 07:09;7290000063300;1;סירופ ויטמינצ'יק פטל 2ל';בית-השיטה עסיס תעשיות מז;IL;ויטמינצ'יק פטל;ליטרים;2.00;0;ליטר;0;23.90;11.95;1;1
2018-05-22 07:28;7290000064758;1;קוסקוס בינוני 350 גרם;קוסקוס מזון;IL;קוסקוס בינוני;גרמים;350.00;0;100 גרם;0;7.90;2.26;1;1
2016-08-29 19:22;7290000064871;1;מנה חמה פירה בצל 56 גרם;"אסם השקעות בע""מ";IL;מנה חמה פירה;גרמים;56.00;0;100 גרם;0;5.90;10.54;1;1
2016-08-29 19:22;7290000065335;1;מנה חמה פירה עם ירקות55ג;"אסם השקעות בע""מ";IL;מנה חמה פירה;גרמים;55.00;0;100 גרם;0;5.90;10.73;1;1
2016-08-29 19:22;7290000065557;1;מ.חמה קוסקוס עם ירקות 84;"אסם השקעות בע""מ";IL;מנה חמה קוסקוס;גרמים;84.00;0;100 גרם;0;5.90;7.02;1;1
2017-08-01 07:09;7290000065717;1;סירופ ויטמינצ'יק פטל 1ל';בית-השיטה עסיס תעשיות מז;IL;ויטמינצ'יק פטל;ליטרים;1.00;0;ליטר;0;12.90;12.90;1;1
2020-07-07 07:52;7290000065977;1;פריכונים תירס+שומשום 80ג;"פרח תעשיות מזון בע""מ.";IL;פריכונים תירס;גרמים;80.00;0;100 גרם;0;7.50;9.38;1;1
2018-02-20 07:20;7290000066134;1;ביסלי פלאפל 70 גרם;"אסם השקעות בע""\מ";IL;ביסלי פלאפל;גרמים;70.00;0;100 גרם;0;4.40;6.29;1;1
2018-02-20 07:20;7290000066141;1;ביסלי גריל 70 גרם;"אסם השקעות בע""\מ";IL;ביסלי גריל;גרמים;70.00;0;100 גרם;0;4.40;6.29;1;1
2018-02-20 07:20;7290000066172;1;ביסלי פיצה 70 גרם;"אסם השקעות בע""\מ";IL;ביסלי פיצה;גרמים;70.00;0;100 גרם;0;4.40;6.29;1;1
2017-06-05 10:26;7290000066196;1;ביסלי גריל 200 גרם;"אסם השקעות בע""\מ";IL;ביסלי גריל;גרמים;200.00;0;100 גרם;0;7.50;3.75;1;1
2017-06-05 10:26;7290000066226;1;ביסלי פיצה 200 גרם;"אסם השקעות בע""\מ";IL;ביסלי בטעם פיצה;גרמים;200.00;0;100 גרם;0;7.50;3.75;1;1
2013-12-12 19:52;7290000066264;1;דובונים-חטיפים מלוחים40ג;"אסם השקעות בע""\מ";IL;חטיפי דובונים;גרמים;40.00;0;100 גרם;0;4.30;10.75;1;1
2018-02-20 07:20;7290000066295;1;במבה מתוקה 30 גרם;"אסם השקעות בע""\מ";IL;במבה מתוקה;גרמים;30.00;0;100 גרם;0;2.90;9.67;1;1
2018-05-22 07:27;7290000066318;1;במבה 80 גרם;"אסם השקעות בע""\מ";IL;במבה;גרמים;80.00;0;100 גרם;0;4.30;5.38;1;1
2018-05-22 07:27;7290000066332;1;אפרופו 50 גרם;"אסם השקעות בע""\מ";IL;חטיף אפרופו;גרמים;50.00;0;100 גרם;0;5.00;10.00;1;1
2017-02-07 14:12;7290000066349;1;אפרופו 100 גרם;"אסם השקעות בע""\מ";IL;אפרופו חטיף תירס;גרמים;100.00;0;100 גרם;0;8.90;8.90;1;1
2014-07-01 06:58;7290000066431;1;פופקו בטעם חמאה ודבש80גר;"אסם השקעות בע""\מ";IL;חטיף פופקו;גרמים;80.00;0;100 גרם;0;5.40;6.75;1;1
2017-08-01 07:09;7290000066943;1;סירופ ויטמינצ'יק ענבים1ל;בית-השיטה עסיס תעשיות מז;IL;ויטמינצ'יק ענבים;ליטרים;1.00;0;ליטר;0;12.90;12.90;1;1
2017-08-01 07:09;7290000066950;1;"ויטמינצ'יק סירופ תפו""ע1ל";בית-השיטה עסיס תעשיות מז;IL;"ויטמינצ'יק תפו""ע";ליטרים;1.00;0;ליטר;0;12.90;12.90;1;1
2016-03-09 10:34;7290000067070;1;עוג.מיני ממולא.שוקולד300;"אסם השקעות בע""\מ";IL;עוגיות ממולאות;גרמים;300.00;0;100 גרם;0;10.90;3.63;1;1
2016-08-29 19:22;7290000067599;1;מנה חמה ספגטי בולונז 65ג;"אסם השקעות בע""\מ";IL;מנה חמה בולונז;גרמים;65.00;0;100 גרם;0;5.90;9.08;1;1
2017-02-07 16:32;7290000067742;1;"פודינג אינסט.וניל כל""פ80";"אסם השקעות בע""מ";IL;פודינג וניל;גרמים;80.00;0;100 גרם;0;5.50;6.88;1;1
2017-02-07 14:13;7290000068138;1;אינסטנט פודינג וניל 80גר;"אסם השקעות בע""מ";IL;אינסטנט פודינג;גרמים;80.00;0;100 גרם;0;5.50;6.88;1;1
2015-05-19 09:22;7290000068152;1;"רוטב צלי בשר כשל""פ 22גרם";"אסם השקעות בע""\מ";IL;רוטב צלי בשר;גרמים;22.00;0;100 גרם;0;3.60;16.36;1;1
2018-01-16 07:37;7290000068190;1;ג'לי בטעם תות 90 גרם;"אסם השקעות בע""\מ";IL;ג'לי בטעם תות;גרמים;90.00;0;100 גרם;0;6.40;7.11;1;1
2016-05-03 09:29;7290000068237;1;ג'לי בטעם פטל 85 גרם;"אסם השקעות בע""\מ";IL;ג'לי בטעם פטל;גרמים;85.00;0;100 גרם;0;6.40;7.53;1;1
2016-05-04 07:54;7290000068251;1;ג'לי בטעם אננס 85 גרם;"אסם השקעות בע""\מ";IL;ג'לי בטעם אננס;גרמים;85.00;0;100 גרם;0;6.40;7.53;1;1
2019-11-05 11:22;7290000068343;1;פריכונים מאורז מלא 140גר;"פרח תעשיות מזון בע""מ.";IL;פריכונים מאורז;גרמים;140.00;0;100 גרם;0;7.90;5.64;1;1
2015-09-30 05:45;7290000068701;1;שקדי מרק במיכל 400 גרם;"אסם השקעות בע""מ";IL;שקדי מרק במיכל;גרמים;400.00;0;100 גרם;0;16.30;4.08;1;1
2018-05-22 07:27;7290000068770;1;"במבה יום הולדת 80ג בד""צ";"אסם השקעות בע""\מ";IL;במבה יום הולדת;גרמים;80.00;0;100 גרם;0;4.30;5.38;1;1
2013-12-12 19:13;7290000068787;1;"במבה יום הולדת 25ג בד""צ";"אסם השקעות בע""\מ";IL;במבה יום הולדת;גרמים;25.00;0;100 גרם;0;2.20;8.80;1;1
2016-11-01 10:53;7290000069258;1;פנה ריגאטה פרפקטו 500 גר;פסטה זארה;IT;פנה ריגאטה;גרמים;500.00;0;100 גרם;0;6.90;1.38;1;1
2021-02-28 09:20;7290000070308;1;מרק עוף אמיתי 400 גרם;"אסם השקעות בע""\מ";IL;מרק עוף אמיתי;גרמים;400.00;0;100 גרם;0;15.00;3.75;1;1
2021-03-01 04:10;7290000070384;1;מרק בטעם עוף זך עדיף400ג;"אסם השקעות בע""\מ";IL;מרק בטעם עוף;גרמים;400.00;0;100 גרם;0;10.00;2.50;1;1
2017-02-07 14:15;7290000071008;1;בייגלה שטוח מלח 60 גרם;"אסם השקעות בע""\מ";IL;בייגלה שטוחים;גרמים;60.00;0;100 גרם;0;3.10;5.17;1;1
2020-10-27 11:20;7290000072067;1;במבה במילוי קרם חלווה60ג;אסם;IL;במבה במילוי חלוה;גרמים;60.00;0;100 גרם;0;4.30;7.17;1;1
2017-08-01 07:08;7290000072227;1;"רוטב סויה סיני 290 מ""ל";"אסם השקעות בע""\מ";IL;רוטב סויה;מיליליטרים;290.00;0;"100 מ""ל";0;9.90;3.41;1;1
2017-08-01 07:08;7290000072241;1;"רוטב פיצה 290 מ""ל";"אסם השקעות בע""\מ";IL;רוטב לפיצה אסם;מיליליטרים;290.00;0;"100 מ""ל";0;9.90;3.41;1;1
2021-02-28 09:20;7290000072623;1;קטשופ בקבוק לחיץ 750 גרם;"אסם השקעות בע""מ";IL;קטשופ בקבוק לחיץ;גרמים;750.00;0;100 גרם;0;10.00;1.33;1;1
2015-12-01 09:27;7290000072630;1;קטשופ חריף 750 גרם;"אסם השקעות בע""מ";IL;קטשופ חריף;גרמים;750.00;0;100 גרם;0;13.80;1.84;1;1
2018-05-01 06:11;7290000072753;1;נסקפה טסטר'ס צ'ויס200ג;לוטה נסטלה קוריאה;KR;נסקפה טסטרס צויס;גרמים;200.00;0;100 גרם;0;29.90;14.95;1;1
2017-02-07 14:13;7290000072777;1;טסטרס צ'ויס נט.קפאין200;לוטה נסטלה קוריאה;KR;קפה טסטרס צויס;גרמים;200.00;0;100 גרם;0;38.90;19.45;1;1
2018-03-06 07:39;7290000072968;1;סיני מיניס 500 גרם;סי. פי. פולין;PL;דגני נסטלה;גרמים;500.00;0;100 גרם;0;24.60;4.92;1;1
2016-08-29 19:22;7290000073125;1;מ.חמה פסטה ברוטב עגבניות;"אסם השקעות בע""\מ";IL;מנה חמה פסטה;גרמים;62.00;0;100 גרם;0;5.90;9.52;1;1
2016-08-29 19:22;7290000073415;1;מ.חמה פסטה ברוטב פיצה;"אסם השקעות בע""\מ";IL;מנה חמה פסטה;גרמים;61.00;0;100 גרם;0;5.90;9.67;1;1
2018-05-22 07:28;7290000073750;1;מ.חמה נודלס טעם עוף70גרם;PUB FOODS PRESIDENT THAI;TH;מנה חמה נודלס;גרמים;70.00;0;100 גרם;0;5.90;8.43;1;1
2018-05-22 07:28;7290000073767;1;מ.חמה נודלס טעם בקר70ג;PUB FOODS PRESIDENT THAI;TH;מנה חמה נודלס;גרמים;70.00;0;100 גרם;0;5.90;8.43;1;1
2017-02-07 14:13;7290000074153;1;פתי בר בטעם שוקולד500גרם;"אסם השקעות בע""\מ";IL;פתי בר שוקו;גרמים;500.00;0;100 גרם;0;13.90;2.78;1;1
2021-03-02 16:30;7290000074184;1;ביסקוויט פתי בר 500 גרם;"אסם השקעות בע""\מ";IL;ביסקוויט פתי בר;גרמים;500.00;0;100 גרם;0;10.00;2.00;1;1
2015-12-28 10:22;7290000074245;1;קרם קרקר 250 גרם;"אסם השקעות בע""\מ";IL;קרם קרקר אסם;גרמים;250.00;0;100 גרם;0;9.80;3.92;1;1
2017-02-07 14:12;7290000074252;1;קרקר שומשום 250 גרם;"אסם השקעות בע""\מ";IL;קרקר שומשום אסם;גרמים;250.00;0;100 גרם;0;9.90;3.96;1;1
2017-06-05 10:26;7290000074290;1;לחמית סובין 230 גרם;"אסם השקעות בע""\מ";IL;לחמית אסם;גרמים;230.00;0;100 גרם;0;9.50;4.13;1;1
2017-02-07 14:12;7290000074375;1;קרקר זהב 150 גרם;"אסם השקעות בע""\מ";IL;קרקר זהב אסם;גרמים;150.00;0;100 גרם;0;7.50;5.00;1;1
2018-02-20 07:20;7290000074481;1;לחמית אגוזים 160 גרם;"אסם השקעות בע""\מ";IL;לחמית אגוזים;גרמים;160.00;0;100 גרם;0;9.90;6.19;1;1
2017-02-07 16:32;7290000074658;1;"ביסקוויט פתי בר 1 ק""ג";"אסם השקעות בע""\מ";IL;ביסקוויט פתי בר;קילוגרמים;1.00;0;"ק""ג";0;19.90;19.90;1;1
2015-12-28 10:05;7290000074962;1;עוג.מיני שוקוצ'יפס 225גר;כרמית;IL;עוגיות שוקוצ'יפס;גרמים;225.00;0;100 גרם;0;9.80;4.36;1;1
2021-03-04 19:30;7290000075693;1;עוגת שמרים בריוש שוקו360;"אסם השקעות בע""\מ";IL;עוגת בריוש;גרמים;360.00;0;100 גרם;0;14.90;4.14;1;1
2018-02-06 07:23;7290000076126;1;בייגלה שמיניות קטנות80גר;"אסם השקעות בע""\מ";IL;בייגלה שמיניות;גרמים;80.00;0;100 גרם;0;3.10;3.88;1;1
2017-09-05 09:31;7290000076133;1;בייגלה שמיניות קטנות400ג;"אסם השקעות בע""\מ";IL;בייגלה שמיניות;גרמים;400.00;0;100 גרם;0;9.90;2.48;1;1
2015-09-30 05:44;7290000076645;1;טוסטעים חיטה מלאה 100גרם;ון דר מולן;NL;טוסטעיםחיטה מלאה;גרמים;100.00;0;100 גרם;0;10.50;10.50;1;1
2015-09-30 05:44;7290000077017;1;קרמוגית ממולא שוקו200.גר;"אסם השקעות בע""\מ";IL;קרמוגית שוקולד;גרמים;200.00;0;100 גרם;0;10.90;5.45;1;1
2018-02-20 07:20;7290000077253;1;לחמית כפרית 190 גרם;"אסם השקעות בע""\מ";IL;לחמית כפרית;גרמים;190.00;0;100 גרם;0;9.90;5.21;1;1
2015-09-30 05:45;7290000078212;1;קרוטונים מתובלים 250גרם;עינת תעשיות;IL;קרוטונים מתובל;גרמים;250.00;0;100 גרם;0;13.90;5.56;1;1
2020-07-07 07:52;7290000078762;1;חטיפי פריכונים עם דבש80ג;הרטו;GB;חטיפי פריכונים;גרמים;80.00;0;100 גרם;0;7.50;9.38;1;1
2015-09-30 05:44;7290000080758;1;טוסטעים פת קלויה 100 גרם;ון דר מולן;NL;טוסטעים פת קלוי;גרמים;100.00;0;100 גרם;0;10.50;10.50;1;1
2015-09-30 05:44;7290000080765;1;טוסטעים פת קלוי+שומשו100;ון דר מולן;NL;טוסטעים +שומשו;גרמים;100.00;0;100 גרם;0;10.50;10.50;1;1
2018-08-07 08:15;7290000090030;0;מאפה נפולאון משקל;גידרון;IL;נפוליאון חלבי;קילוגרמים;0.00;1;"ק""ג";0;39.00;39.00;1;1
2018-01-16 08:02;7290000090832;0;בייגל אמריקאי רגיל;גידרון;IL;בייגל אמריקאי;יחידה;1.00;0;יחידה;0;4.20;4.20;1;1
2018-01-16 08:03;7290000091808;0;בייגל שמינייה;גידרון;IL;בייגל שמינייה;יחידה;1.00;0;יחידה;0;4.20;4.20;1;1
2018-08-07 08:15;7290000092201;0;כיס גבינה צימוקים משקל;גידרון;IL;גבינה צימוק חלבי;קילוגרמים;0.00;1;"ק""ג";0;39.00;39.00;1;1
2018-08-07 08:15;7290000092218;0;"כיס תפו""ע מחיר לפי משקל";גידרון;IL;מאפה כיס תפוח עץ;קילוגרמים;0.00;1;"ק""ג";0;39.00;39.00;1;1
2018-01-16 08:02;7290000093031;0;לחם ג'בטה;גידרון;IL;לחם ג'בטה;יחידה;1.00;0;יחידה;0;6.90;6.90;1;1
2018-01-16 08:03;7290000094168;0;בייגל אמריקאי כפרי;גידרון;IL;בייגל אמריקאי כפ;יחידה;1.00;0;יחידה;0;4.20;4.20;1;1
2018-01-16 08:02;7290000094199;0;לחם חצי ג'בטה;גידרון;IL;חצי ג'בטה לבן;יחידה;1.00;0;יחידה;0;4.20;4.20;1;1
2018-01-16 08:02;7290000094663;0;לחמניה גידרול כפרי;גידרון;IL;לחמניה גידרול;יחידה;1.00;0;יחידה;0;4.70;4.70;1;1
2018-08-07 08:16;7290000095486;0;"פילו תפו""ע פרימיום לקג";גידרון;IL;פילו תפוח עץ;קילוגרמים;0.00;1;"ק""ג";0;39.00;39.00;1;1
2018-08-07 08:15;7290000096018;0;שנייק קינמון במשקל;גידרון;IL;שנייק קינמון;קילוגרמים;0.00;1;"ק""ג";0;39.00;39.00;1;1
2018-01-16 08:02;7290000096032;0;חצי בגט;גידרון;IL;חצי בגט;יחידה;1.00;0;יחידה;0;3.30;3.30;1;1
2021-03-02 23:50;7290000096445;0;אוזני המן שוקולד במשקל;גידרון;IL;אוזני המן שוקולד;קילוגרמים;0.00;1;"ק""ג";0;25.00;25.00;1;1
2021-03-02 23:50;7290000096476;0;אוזני המן פרג במשקל;גידרון;IL;אוזני המן פרג;קילוגרמים;0.00;1;"ק""ג";0;25.00;25.00;1;1
2021-03-02 23:50;7290000096513;0;אוזני המן תמרים במשקל;גידרון;IL;אוזני המן תמרים;קילוגרמים;0.00;1;"ק""ג";0;25.00;25.00;1;1
2018-11-16 11:44;7290000096520;0;"בורקס טורקי תפו""א במשקל";גידרון;IL;טורקי תפוח אדמה;קילוגרמים;0.00;1;"ק""ג";0;39.00;39.00;1;1
2018-08-07 08:15;7290000096926;0;שנייק פיצה חלבי במשקל;גידרון;IL;שנייק פיצה חלבי;קילוגרמים;0.00;1;"ק""ג";0;39.00;39.00;1;1
2018-01-16 08:02;7290000097596;0;לחמנית 1/3 באגט;גידרון;IL;לחמנית בגט;יחידה;1.00;0;יחידה;0;3.00;3.00;1;1
2018-01-16 08:02;7290000097633;0;לחמניית קשר;גידרון;IL;לחמניית קשר;יחידה;1.00;0;יחידה;0;3.00;3.00;1;1
2018-01-16 08:02;7290000097657;0;לחמניית חלה;גידרון;IL;לחמניית חלה;יחידה;1.00;0;יחידה;0;4.20;4.20;1;1
2018-01-16 08:02;7290000098296;0;לחמניית אצבע;גידרון;IL;לחמניית אצבע;יחידה;1.00;0;יחידה;0;2.20;2.20;1;1
2018-08-07 08:15;7290000099248;0;בורקס גבינה במשקל;גידרון;IL;בורקס גבינה חלבי;קילוגרמים;0.00;1;"ק""ג";0;39.00;39.00;1;1
2018-08-07 08:15;7290000099255;0;בורקס תפוח אדמה מחיר לקג;גידרון;IL;בורקס תפוח אדמה;קילוגרמים;0.00;1;"ק""ג";0;39.00;39.00;1;1
2018-08-07 08:15;7290000099354;0;בורקס פיטריות קטן במשקל;גידרון;IL;בורקס פטריות;קילוגרמים;0.00;1;"ק""ג";0;39.00;39.00;1;1
2018-08-07 08:15;7290000099385;0;גביניות במשקל;גידרון;IL;גביניות חלבי;קילוגרמים;0.00;1;"ק""ג";0;39.00;39.00;1;1
2018-08-07 08:15;7290000099392;0;מאפה פרג במשקל;גידרון;IL;מאפה פרג;קילוגרמים;0.00;1;"ק""ג";0;39.00;39.00;1;1
2018-08-07 08:15;7290000099415;0;רוגלך במשקל;גידרון;IL;רוגלך במשקל;קילוגרמים;0.00;1;"ק""ג";0;39.00;39.00;1;1
2018-08-07 08:15;7290000099439;0;קרואסון קטן במשקל;גידרון;IL;קרואסון קטן ריק;קילוגרמים;0.00;1;"ק""ג";0;39.00;39.00;1;1
2018-01-16 08:03;7290000099460;0;קרואסון ט.חמאה פרווה;גידרון;IL;קרואסון טעם חמאה;יחידה;1.00;0;יחידה;0;6.90;6.90;1;1
2018-08-07 08:15;7290000099477;0;קרואסון ביס שוקולד במשקל;גידרון;IL;קרואסון שוקולד;קילוגרמים;0.00;1;"ק""ג";0;39.00;39.00;1;1
2018-08-07 08:16;7290000099491;0;"מאפה תפו""ע קטן לפי משקל";גידרון;IL;מאפה תפוח-עץ;קילוגרמים;0.00;1;"ק""ג";0;39.00;39.00;1;1
2019-06-16 11:11;7290000099514;0;מאפה צימוקים קטן במשקל;גידרון;IL;וניל צימוק חלבי;קילוגרמים;0.00;1;"ק""ג";0;39.00;39.00;1;1
